lbp,fft_energy,high_freq_ratio,entropy,noise_std,edge_density,edge_strength,contrast,homogeneity,correlation,energy,dissimilarity,laplacian_variance,sharpness,histogram_skew,mean_r,mean_g,mean_b,std_r,std_g,std_b,color_corr_rg,color_corr_rb,color_corr_gb,label
4.941396953831509,3494244.123046732,0.4007992073283936,7.626497265915248,115.50197653118448,0.1611335871807076,149.83176501719933,1451.7383336280939,0.16016629370225563,0.8555404547862083,0.020797211825767097,20.84187833619155,6032.524634298042,6032.525741710297,0.8577147137372122,67.03103680786927,79.10471204188482,100.49825479930192,67.84021688291774,71.06533942146112,81.34187501879158,0.9329353769755645,0.71681008086446,0.861726834843358,Real
4.620353045013239,48617791.925726466,0.25492989939062344,7.673495020528415,121.67710444447603,0.11244777875845836,92.62608089981218,343.29219378915195,0.15348189532057763,0.9374592476279456,0.01329683827022976,11.316097127454528,818.8592874480735,818.8593542218299,-0.39712355270643324,160.48928949691086,139.07944689614592,111.30881729920564,56.135391301222576,52.862375163270634,53.13967837125912,0.9722475004183131,0.8423404887321766,0.9413616044541804,Real
5.225795833333334,40669233.86290381,0.22915937538967393,7.774649500108227,111.66538374683914,0.012077777777777778,23.88180574636751,45.326274168311734,0.4666156149656947,0.995537219201922,0.029938721663818314,2.8544889020736037,131.01646941666664,131.03429166666666,0.1258857766847934,101.40756527777778,109.76829722222222,119.5017375,65.60798372183335,69.32423702301215,75.36947364876714,0.9889171324019741,0.9607752157508775,0.9859378481819049,AI
5.061379026354319,42303823.81872026,0.20603746156888417,7.473639810699963,116.39907831700198,0.03301010020131771,55.41569421377261,341.7358557381762,0.3782028628720883,0.9708340756239269,0.05444306172654412,5.923731514402243,740.342817761713,740.342817761713,0.7278001964530919,96.57207403001465,96.57207403001465,96.57207403001465,76.79615376926128,76.79615376926128,76.79615376926128,0.9999999999999998,0.9999999999999998,0.9999999999999998,AI
5.16171374198718,205832157.05278143,0.2877642853752512,7.436432135420801,119.03086380076408,0.017235433836996338,28.388340812581642,63.501158197486774,0.38672731869361054,0.9911551214716304,0.038059683582919564,3.7124052985623757,192.02096781692003,192.0209678342491,0.12482711054379544,101.70600281879578,115.5737533625229,156.39483244619964,53.558648151395644,61.39257808076501,63.69590549544757,0.8860562749027795,0.7052606592483225,0.8308444010793093,Real
5.339636734693878,29884011.508176163,0.3111691494077195,6.544577414020652,118.46663072354943,0.02286530612244898,34.99887957884713,102.66379099202626,0.3842335010457836,0.9806810613329797,0.15873883694854826,4.446910668710581,304.9552266681551,304.95522857142856,-0.20288388203662694,177.5361142857143,172.7160387755102,166.50368979591838,51.922447249830476,51.39875918361087,54.44337468976273,0.972338557378014,0.8401688547203271,0.9377519067118607,Real
5.175492592592593,61359302.64819347,0.3103204394711489,7.8798953352302155,116.34920408820386,0.06571358024691358,56.76149945559014,249.6685336991057,0.3616252832953553,0.9757676430123985,0.02473852022829373,7.100817910189492,808.3809453444885,808.3810135802469,0.32703661885234475,65.79687160493827,92.97184074074075,150.72646543209876,61.91437722174352,84.1741570463496,77.32114820876397,0.6570170316571325,0.22047172093321413,0.6968229580307244,AI
6.308809026583341,299946446.9748699,0.2506897956998568,7.57327038182137,93.54895760434368,0.015976413241873415,20.222290674589633,53.47698793671573,0.6588403836626056,0.9930252750223827,0.06438864080293845,2.441257471375901,138.54302461182866,138.54302483314152,0.22569260591089685,133.22993775879021,106.76588651576884,120.16945259504038,67.99012938183468,64.75951066140377,66.12704862543248,0.7775590494237182,0.4900184747884345,0.81947709267225,AI
5.206645764802632,71835104.21188933,0.5686019998766294,7.748388725845347,115.9753759150726,0.15144942434210526,99.78844413751919,894.579634806567,0.07168157445007924,0.869653945400536,0.008222116242163178,20.994817238685123,7405.205111008511,7405.205111533717,0.5487680453554806,101.8435122841283,105.02694156044407,129.37952302631578,70.3314298270311,66.283649152631,62.27876689796355,0.874374822866889,0.3473483574032685,0.5900622641620293,AI
6.274514371141976,106310832.82409893,0.11447936786488755,6.749210563777402,88.23156569835713,0.009462770061728396,17.41611463070669,49.812293940555904,0.6893778628914115,0.9946103910036572,0.18208513417166777,1.832208729195542,152.44018629400418,152.45236738040123,0.8861238560487545,84.2521305941358,103.47038821373457,105.7912249228395,66.54346938432111,68.79740214802078,68.96091007245458,0.9883618895819718,0.9490678649447329,0.9671345434015693,AI
